"Visitor.Unique.ID","Group.Type","Surveyor","Read.Available.Signage","Site.Name","Site.Type","Mode.of.Transport","Dwell.Time","Gender.Ratio.MtoF","Group.Size","totalActivities","totalimpacts","ObservableImpacts","prop.Act.HM","Prop.Imp.HM","Prop.Imp.HM.Binary.1","Prop.Imp.HM.Binary.2","highsImps","totalLowImp","Year.x","GlobalID","Length.Met","Year.y"
"Dbioc62","Couple","Ishla O'Connor","Yes","Derrigimlagh Bog","Highly Managed","Car",NA,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","0bc82b58-ec60-40a9-b8bb-8d693b4209dc", 257.70,"2019"
"Dbioc63","Couple","Ishla O'Connor","Yes","Derrigimlagh Bog","Highly Managed","Car",NA,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","a94c997c-eb10-40d1-a7c1-ba30504dcf91", 177.53,"2019"
"Dbioc64","MixedSmallGroup","Ishla O'Connor","Yes","Derrigimlagh Bog","Highly Managed","Car",NA,0.20000000,  3,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","ffd2ea95-07cf-45d1-8ebe-628e74d7baca", 210.56,"2019"
"Dbioc66","Couple","Ishla O'Connor","Yes","Derrigimlagh Bog","Highly Managed","Car",NA,1.00000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","c03cd54c-4b47-44c5-9c24-549848fac885", 248.13,"2019"
"Dbioc67","Family","Ishla O'Connor","No","Derrigimlagh Bog","Highly Managed","Car",NA,0.00000000,  3,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","749f9dbf-eee8-4536-ba3b-99613d40046d", 225.54,"2019"
"Dbioc68","Couple","Ishla O'Connor","No","Derrigimlagh Bog","Highly Managed","Car",NA,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","77195fa2-bf3d-47c0-bc80-3e3c294093c7", 259.05,"2019"
"Dbioc69","Family","Ishla O'Connor","Yes","Derrigimlagh Bog","Highly Managed","Car",NA,0.66666667,  3,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","0e2ff6b1-48cc-4266-96a2-25912b9a2ebd", 169.60,"2019"
"Dbioc7","Couple","Ishla O'Connor","No","Derrigimlagh Bog","Highly Managed","Car",NA,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","250f06e6-5e9c-4217-af52-44e5ef8a34fb", 153.88,"2019"
"Dbioc70","Couple","Ishla O'Connor","Yes","Derrigimlagh Bog","Highly Managed","ByFoot",NA,0.50000000,  2,1,0,0,0.0000000,0.0000000,0,0,0,0,"2019","80412e28-f593-46a8-a9f6-afac7d725c60", 171.84,"2019"
"Dbioc71","IndividualAdult","Ishla O'Connor","Yes","Derrigimlagh Bog","Highly Managed","Car",NA,1.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","862b1b7f-2481-4eae-9857-5ef6a7756d56", 300.60,"2019"
"Dbioc72","Couple","Ishla O'Connor","Yes","Derrigimlagh Bog","Highly Managed","Car",NA,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","0e4a6ea9-29fa-42b3-81be-bd1287c8ff24", 240.86,"2019"
"Dbioc73","Couple","Ishla O'Connor","Yes","Derrigimlagh Bog","Highly Managed","Bicycle",  2,1.00000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","2c7ee029-0c88-4e9e-b05f-db61cb5cbfca", 173.05,"2019"
"Dbioc74","IndividualAdult","Ishla O'Connor","Yes","Derrigimlagh Bog","Highly Managed","Car",NA,0.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","6e0c2308-cfe3-4b9c-a824-42bfb43b399b", 283.50,"2019"
"Dbioc75","IndividualAdult","Ishla O'Connor","No","Derrigimlagh Bog","Highly Managed","Car",NA,0.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","226510a2-0218-464f-a89c-0a61874f49ce", 422.26,"2019"
"Dbioc76","Couple","Ishla O'Connor","Yes","Derrigimlagh Bog","Highly Managed","Car",NA,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","e795f1e3-986f-4159-9356-baaf515be900",  85.35,"2019"
"Dbioc8","MixedOver18SmallGroup","Ishla O'Connor","No","Derrigimlagh Bog","Highly Managed","Car",NA,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","65d10957-e684-49cd-ab1f-11aa854dc4dd", 149.93,"2019"
"Dbioc9","Couple","Ishla O'Connor","Yes","Derrigimlagh Bog","Highly Managed","Car",NA,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","28920011-3a1d-41e8-8649-30dc8a32aaab", 156.53,"2019"
"Dbkm1","IndividualAdult","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car", 38,0.00000000,  1,1,0,0,0.0000000,0.0000000,0,0,0,0,"2019","85ed97c2-cbb8-4abc-a80a-d244e70ba5e4", 717.07,"2019"
"Dbkm10","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car", 13,0.50000000,  2,1,0,0,0.0000000,0.0000000,0,0,0,0,"2019","8e777ecf-9dff-4383-ad95-f8af445751c9", 139.88,"2019"
"Dbkm11","IndividualElderly","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car", 10,1.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","96fffe03-d8aa-4091-81a7-89f39fd61971", 135.79,"2019"
"Dbkm12","SmallAdultGroup","Karen Matthews","No","Derrigimlagh Bog","Highly Managed","Car",  6,1.00000000,  4,2,1,1,0.0000000,1.0000000,1,0,1,0,"2019","63601b70-375b-427e-bfe0-ab41c47b858d",  12.83,"2019"
"Dbkm13","IndividualAdult","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car",  7,1.00000000,  1,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","5d1b32aa-02b6-45ff-9d59-b8909907c046",  98.28,"2019"
"Dbkm14","Couple","Karen Matthews","No","Derrigimlagh Bog","Highly Managed","Car",  9,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","a08774d5-d069-4672-a45a-15b35d0ea61d", 109.01,"2019"
"Dbkm15","Family","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car", 17,0.50000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","ebb07539-b516-4863-b362-3804fbfed3f1", 122.09,"2019"
"Dbkm16","ElderlyCouple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car",  7,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","c1806ddb-4960-408e-b19c-284fc081eaeb", 128.49,"2019"
"Dbkm17","IndividualAdult","Karen Matthews","No","Derrigimlagh Bog","Highly Managed","Car",  7,1.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","7018d9d4-59d4-4d8e-948b-861b9a86902f", 128.86,"2019"
"Dbkm18","IndividualElderly","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car",  7,1.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","8668bd5f-62d2-4d4a-b0c6-46b2f588afb3", 154.45,"2019"
"Dbkm19","Family","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car",  8,0.25000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","b74c794a-4571-43f1-893f-22ddd16904fc", 231.52,"2019"
"Dbkm2","SmallAdultGroup","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car",NA,0.33333333,  3,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","53441e86-80d2-41f6-9c3e-04ea31ab92a4", 746.34,"2019"
"Dbkm20","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car",  6,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","d58d761a-98bc-4fc7-a0ba-c3cf9c35f3f5", 212.41,"2019"
"Dbkm21","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car",  7,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","457362db-d18e-4636-a4e4-30e2c6131261", 135.42,"2019"
"Dbkm22","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car",  7,1.00000000,  2,1,0,0,0.0000000,0.0000000,0,0,0,0,"2019","ce352ebb-e849-41ce-aa23-75be4223819d", 190.96,"2019"
"Dbkm24","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car",  8,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","edc3a54a-3727-4172-ba30-a3aaaa1bfb1e", 176.21,"2019"
"Dbkm25","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car", 13,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","7ca6ea1b-4780-4c6c-97f6-9239a207ae19", 186.93,"2019"
"Dbkm26","IndividualElderly","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car", 12,1.00000000,  1,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","00e41ad1-e7a1-4996-9259-73bdb34fd198", 224.82,"2019"
"Dbkm27","Family","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car", 13,0.33333333,  3,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","912a8557-5885-4429-8c38-fc7d09c1274a", 215.36,"2019"
"Dbkm28","ElderlyGroup","Karen Matthews","No","Derrigimlagh Bog","Highly Managed","Bus",  9,0.41666667, 12,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","1ca01411-449b-4a89-aa38-86a8a5898022", 321.12,"2019"
"Dbkm29","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car",  8,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","c493c424-4e2f-4340-95f6-5a7c25e2d43f", 330.56,"2019"
"Dbkm3","Couple","Karen Matthews","No","Derrigimlagh Bog","Highly Managed","ByFoot", 86,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","56d21033-2298-4735-8de3-59a90b3ea869",1109.08,"2019"
"Dbkm30","ElderlyCouple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car",  9,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","566bebd3-076a-4125-a88f-609b0e01fa74", 189.46,"2019"
"Dbkm31","Family","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car",  8,0.33333333,  3,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","e4d7454a-ae61-4c2c-b1bd-6b68e0c22f23", 338.49,"2019"
"Dbkm32","ElderlyCouple","Karen Matthews","No","Derrigimlagh Bog","Highly Managed","Car",  9,0.00000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","1d639c80-c5ed-4e61-b993-0b5977a8e8be", 471.61,"2019"
"Dbkm33","MixedOver18SmallGroup","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car",  9,0.33333333,  3,4,0,0,0.0000000,0.0000000,0,0,0,0,"2019","e7f05a71-3925-45a9-b119-880ab46d01b0", 127.56,"2019"
"Dbkm34","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Bicycle",  9,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","f3612c30-659a-427a-a206-f308a9ef6251", 194.90,"2019"
"Dbkm35","IndividualAdult","Karen Matthews","No","Derrigimlagh Bog","Highly Managed","Car", 10,0.00000000,  1,1,0,0,0.0000000,0.0000000,0,0,0,0,"2019","83835a04-722f-43f4-90e2-472be50f026c", 152.44,"2019"
"Dbkm36","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car", 17,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","d6b02f74-b0c3-43c4-b6b0-eed76998a5ed", 752.82,"2019"
"Dbkm37","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car", 22,0.50000000,  2,3,2,1,0.3333333,0.5000000,1,1,1,1,"2019","7ac8fc1e-f100-4a7a-8f84-b69d9f7e9a6b",1204.48,"2019"
"Dbkm38","IndividualElderly","Karen Matthews","No","Derrigimlagh Bog","Highly Managed","ByFoot",  8,1.00000000,  1,1,0,0,0.0000000,0.0000000,0,0,0,0,"2019","d3a103a7-c946-4f0a-ae44-b3875b968ef2", 185.39,"2019"
"Dbkm39","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","ByFoot", 19,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","db42282a-b230-4ad8-b277-66acd328d2c4", 647.44,"2019"
"Dbkm4","IndividualElderly","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","ByFoot", 14,1.00000000,  1,5,1,1,0.4000000,0.0000000,0,1,0,1,"2019","45e3c2a0-f9c3-4b3e-bf47-00da7adce278",1166.68,"2019"
"Dbkm40","Family","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","ByFoot", 18,0.50000000,  4,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","83a37375-11b1-409c-b185-a0e2502e68f4", 588.42,"2019"
"Dbkm41","Couple","Karen Matthews","No","Derrigimlagh Bog","Highly Managed","ByFoot", 15,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","594b8f44-be86-487f-9568-98dad86917d8", 568.48,"2019"
"Dbkm42","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","ByFoot", 10,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","cc06abf1-bb15-4dba-8e8f-70694f4d0373", 459.00,"2019"
"Dbkm43","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","ByFoot", 19,0.50000000,  2,1,0,0,0.0000000,0.0000000,0,0,0,0,"2019","5c19249b-d5f3-45aa-9e98-114b59b5cb19", 617.97,"2019"
"Dbkm44","IndividualAdult","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","ByFoot", 12,1.00000000,  1,3,1,1,0.6666667,0.0000000,0,1,0,1,"2019","a0fe7059-1adb-44fe-a765-2e9c3408dc68", 782.61,"2019"
"Dbkm45","Family","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","ByFoot", 12,0.66666667,  3,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","df816174-7f61-4554-8064-c387d1d54873", 574.16,"2019"
"Dbkm46","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","ByFoot", 12,0.50000000,  2,4,2,1,0.5000000,0.5000000,1,1,1,1,"2019","175e7894-7a79-4e41-aea3-00b30b38697b", 722.48,"2019"
"Dbkm47","LargeAdultGroup","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","ByFoot", 14,0.77777778,  9,1,0,0,0.0000000,0.0000000,0,0,0,0,"2019","06de3ff4-1b71-4384-9bfb-6ccadc4b17c4", 574.15,"2019"
"Dbkm48","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","ByFoot", 13,0.50000000,  2,1,0,0,0.0000000,0.0000000,0,0,0,0,"2019","522ec4cf-7e2a-49c4-9979-71064161315c", 561.73,"2019"
"Dbkm49","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","ByFoot", 10,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","45872445-01ae-4ac8-8e53-6d559f78b315", 566.63,"2019"
"Dbkm5","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Unknown", 16,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","f60c2e53-a19e-42f2-9b65-f552d4606057", 529.63,"2019"
"Dbkm50","Couple","Karen Matthews","No","Derrigimlagh Bog","Highly Managed","ByFoot", 13,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","ecfa4fa3-7403-4f38-bdd3-60bca12d038c", 578.91,"2019"
"Dbkm51","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","ByFoot", 11,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","6018a289-8b8e-44b6-9a92-f6ef10a2ee7e", 566.09,"2019"
"Dbkm52","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","ByFoot", 10,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","c827bec4-20da-452f-8e40-82790342bb3e", 533.35,"2019"
"Dbkm53","IndividualAdult","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","ByFoot", 10,0.00000000,  1,1,0,0,0.0000000,0.0000000,0,0,0,0,"2019","96aa5deb-461f-4716-8f32-709eff395518", 477.68,"2019"
"Dbkm54","ElderlyCouple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","ByFoot", 11,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","fad90b0e-2a81-46e3-9f32-81ccdd32813c", 468.92,"2019"
"Dbkm55","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","ByFoot", 12,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","67b8178d-d5a9-4f41-81ac-be63071375b5", 484.52,"2019"
"Dbkm56","Family","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","ByFoot", 12,0.66666667,  3,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","b1cf5e57-d5b2-43c3-bc2e-4009ee6c087e", 476.51,"2019"
"Dbkm57","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","ByFoot", 14,0.50000000,  2,1,0,0,0.0000000,0.0000000,0,0,0,0,"2019","f48dbdd8-6197-4116-8a9e-f104e4a6bd11", 487.60,"2019"
"Dbkm58","Family","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","ByFoot", 11,0.75000000,  4,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","07f5ff16-3b39-4dcc-a633-ca3c3e651969", 517.52,"2019"
"Dbkm59","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Bicycle",  6,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","b8a6600b-d83b-482e-90e1-e71dad2a3d80", 233.32,"2019"
"Dbkm6","MixedOver18SmallGroup","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car", 29,0.50000000,  4,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","9969529b-5316-40aa-8acb-3738dfaf0548", 384.71,"2019"
"Dbkm60","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car",  9,1.00000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","0ae22062-49a9-458f-a3e6-5c159698a4c2", 180.55,"2019"
"Dbkm61","Family","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car", 15,0.33333333,  3,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","dc684007-0da5-4291-8b74-de30176b6db8", 178.80,"2019"
"Dbkm62","LargeAdultGroup","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Bicycle", 13,0.50000000,  6,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","fd3e2aa5-829b-4f49-a915-158480c847fd", 206.21,"2019"
"Dbkm63","MixedSmallGroup","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car", 13,0.80000000,  5,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","11d8d999-8d3f-48d8-b1ea-90e88499ce79", 211.99,"2019"
"Dbkm64","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car",  7,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","09fe2d97-3095-4c87-bec2-398581df54be", 185.17,"2019"
"Dbkm65","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car",  9,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","24b02bd1-988b-43e6-aca1-fe75a860238d", 202.26,"2019"
"Dbkm66","Family","Karen Matthews","No","Derrigimlagh Bog","Highly Managed","Car",  9,1.00000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","1b46ed94-bb68-44b0-90c1-6334c2245a06", 155.04,"2019"
"Dbkm67","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car",  9,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","4724be54-e6ac-4f14-b23c-40e3af41d34d", 158.31,"2019"
"Dbkm68","Couple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Bicycle",  8,0.50000000,  2,1,0,0,0.0000000,0.0000000,0,0,0,0,"2019","9164b0ef-7376-43a4-b89c-a71ae6d227c2", 192.61,"2019"
"Dbkm69","Couple","Karen Matthews","No","Derrigimlagh Bog","Highly Managed","Car",  5,0.00000000,  2,1,0,0,0.0000000,0.0000000,0,0,0,0,"2019","917dc653-75c2-4000-9e1a-cc217e39b084", 155.36,"2019"
"Dbkm7","IndividualElderly","Karen Matthews","No","Derrigimlagh Bog","Highly Managed","ByFoot", 10,1.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","bd9d8f56-acab-4be9-b6e9-f827ab02d5c5", 517.98,"2019"
"Dbkm70","ElderlyCouple","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car", 11,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","ced71ea5-1e50-46d7-9ec1-e21661a4ce53", 192.97,"2019"
"Dbkm71","Family","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Caravan",  8,0.25000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","87f54a88-1c4c-4535-9879-b022d161660a", 254.01,"2019"
"Dbkm72","Family","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car", 11,0.50000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","a8357303-3dfd-4cf7-85e4-860735f3b187", 185.90,"2019"
"Dbkm73","Family","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car",  9,0.50000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","e3c7a4d4-28c8-4423-9e2f-da08f12e0eef", 167.52,"2019"
"Dbkm74","Family","Karen Matthews","No","Derrigimlagh Bog","Highly Managed","Car",  8,0.20000000,  5,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","fe737940-7fe7-493d-ae75-0744692f23e6", 172.40,"2019"
"Dbkm75","Family","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car",  7,0.66666667,  3,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","5f5c2b5e-554d-4fe6-a0ae-b253fd75c51b", 147.01,"2019"
"Dbkm76","Family","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car", 10,0.66666667,  3,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","52a3d46b-1a07-40c6-a355-56a923b0b4ca", 192.07,"2019"
"Dbkm77","Family","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","Car", 13,0.33333333,  3,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","76947eb0-13ca-47cb-add4-8c68264bda79", 185.92,"2019"
"Dbkm8","Family","Karen Matthews","Yes","Derrigimlagh Bog","Highly Managed","ByFoot", 11,0.66666667,  3,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","e0d5636c-7a82-4292-8e23-ef2da78ce261", 625.29,"2019"
"Dbkm9","SmallAdultGroup","Karen Matthews","No","Derrigimlagh Bog","Highly Managed","Car",  8,0.50000000,  4,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","472d446e-e12d-4ccd-9629-b7e12fc66d89", 314.54,"2019"
"DHDO1","IndividualAdult","Derick O'Flynn","No","Downpatrick Head","Cliff Site","Car",NA,1.00000000,  1,7,2,1,0.4285714,0.5000000,1,1,1,1,"2018","{7EE1D188-7138-4558-8998-D12B55DAFF70}",1111.82,"2018"
"DHDO10","Couple","Derick O'Flynn","No","Downpatrick Head","Cliff Site","Car",NA,0.50000000,  2,8,2,1,0.3750000,0.5000000,1,1,1,1,"2018","{7F53F163-29F6-4CBE-9977-47B714CB1FB1}",1357.22,"2018"
"DHDO11","SmallAdultGroup","Derick O'Flynn","No","Downpatrick Head","Cliff Site","Car", 19,0.60000000,  5,7,2,1,0.4285714,0.5000000,1,1,1,1,"2018","{A4B04998-9BDE-4B17-8216-90E1B0907867}",1435.97,"2018"
"DHDO12","Family","Derick O'Flynn","No","Downpatrick Head","Cliff Site","Car",NA,0.50000000,  4,8,3,1,0.5000000,0.6666667,2,1,2,1,"2018","{D500E025-74AB-4C69-8225-B77A4631932E}",1269.16,"2018"
"DHDO13","Family","Derick O'Flynn","No","Downpatrick Head","Cliff Site","Car",NA,0.50000000,  4,7,2,1,0.4285714,0.5000000,1,1,1,1,"2018","{E09FE1AE-18D0-427C-BDB7-61D863F96EF1}",1516.42,"2018"
"DHDO14","SmallAdultGroup","Derick O'Flynn","No","Downpatrick Head","Cliff Site","Car",NA,0.50000000,  4,7,2,1,0.4285714,0.5000000,1,1,1,1,"2018","{935BEDE5-56BC-41CA-97CD-13509C4FB339}",1356.30,"2018"
"DHDO15","Couple","Derick O'Flynn","No","Downpatrick Head","Cliff Site","Car",NA,0.00000000,  2,7,2,1,0.4285714,0.5000000,1,1,1,1,"2018","{01B674F8-F509-4EE1-808E-0C828772A3D7}",1196.25,"2018"
"DHDO16","IndividualElderly","Derick O'Flynn","No","Downpatrick Head","Cliff Site","Car",NA,1.00000000,  1,6,2,1,0.3333333,0.5000000,1,1,1,1,"2018","{CDBD7BE8-3CB5-4212-872B-E236FB28FE28}",1295.39,"2018"
"DHDO17","Couple","Derick O'Flynn","No","Downpatrick Head","Cliff Site","Car",NA,0.50000000,  2,6,2,1,0.3333333,0.5000000,1,1,1,1,"2018","{03349936-9DAB-4CE0-A3FE-2AB160630244}",1360.90,"2018"
"DHDO18","Couple","Derick O'Flynn","No","Downpatrick Head","Cliff Site","Car",NA,0.50000000,  2,7,3,1,0.4285714,0.6666667,2,1,2,1,"2018","{AC126DDB-6C43-403B-ACBB-6B3BC983ED34}", 719.30,"2018"
"DHDO19","Couple","Derick O'Flynn","No","Downpatrick Head","Cliff Site","Car",NA,0.50000000,  2,8,4,1,0.3750000,0.7500000,3,1,3,1,"2018","{AADF23A1-3EE1-4779-99BD-B99B40D614D2}", 889.18,"2018"
"DHDO2","ElderlyCouple","Derick O'Flynn","Yes","Downpatrick Head","Cliff Site","Car", 41,0.00000000,  2,6,2,1,0.3333333,0.5000000,1,1,1,1,"2018","{1E9840B4-51F0-498B-940B-F2E63E6F9F2F}",1082.00,"2018"
"DHDO20","MixedSmallGroup","Derick O'Flynn","No","Downpatrick Head","Cliff Site","Car",NA,0.75000000,  2,8,2,1,0.5000000,0.5000000,1,1,1,1,"2018","{1641A8BC-EF81-4026-BF2E-7539AFBAD76A}", 822.96,"2018"
"DHDO20","MixedSmallGroup","Derick O'Flynn","No","Downpatrick Head","Cliff Site","Car",NA,0.75000000,  2,8,2,1,0.5000000,0.5000000,1,1,1,1,"2018","{D5E82A04-D1DB-4E11-A34F-419DDC655D98}",1385.37,"2018"
"DHDO22","IndividualAdult","Derick O'Flynn","Yes","Downpatrick Head","Cliff Site","Car",NA,0.00000000,  1,7,2,1,0.4285714,0.5000000,1,1,1,1,"2018","{E108C9A9-97B6-4835-BCCB-C3E8C4EFE9B8}",1087.84,"2018"
